abia,2.005902e+03,7.734446e-02,0
adamawa,2.005902e+03,4.836414e-01,0
akwaibom,2.005902e+03,9.630421e-08,0
anambra,2.005902e+03,9.636257e-08,0
bauchi,2.005902e+03,1.801258e+00,0
bayelsa,2.005902e+03,3.467669e-01,0
benue,2.005902e+03,7.556776e-01,0
borno,2.005902e+03,3.538377e+00,0
crossriver,2.005902e+03,9.640880e-08,0
delta,2.005902e+03,4.836414e-01,0
ebonyi,2.005902e+03,1.530826e-01,0
edo,2.005902e+03,9.637435e-08,0
ekiti,2.005902e+03,9.648157e-08,0
enugu,2.005902e+03,1.530826e-01,0
federalcapitalterritory,2.005902e+03,7.027440e-01,0
gombe,2.005902e+03,8.506016e-01,0
imo,2.005902e+03,9.610530e-08,0
jigawa,2.005902e+03,7.441441e+00,0
kaduna,2.005902e+03,2.627511e+01,0
kano,2.005902e+03,8.456370e+01,1
katsina,2.005902e+03,5.867559e+00,0
kebbi,2.005902e+03,1.001257e+00,0
kogi,2.005902e+03,7.711387e-01,0
kwara,2.005902e+03,5.798526e-01,0
lagos,2.005902e+03,7.175660e-01,0
nassarawa,2.005902e+03,7.175660e-01,0
niger,2.005902e+03,1.351703e+00,0
ogun,2.005902e+03,6.690842e-01,0
ondo,2.005902e+03,7.734446e-02,0
osun,2.005902e+03,1.530826e-01,0
oyo,2.005902e+03,6.866393e-01,0
plateau,2.005902e+03,7.953200e-01,0
rivers,2.005902e+03,9.606178e-08,0
sokoto,2.005902e+03,9.685518e-01,0
taraba,2.005902e+03,5.512779e-01,0
yobe,2.005902e+03,9.567745e-01,0
zamfara,2.005902e+03,3.624933e+00,0
abia,2.006403e+03,7.848271e-01,0
adamawa,2.006403e+03,3.879700e+00,0
akwaibom,2.006403e+03,1.002612e-06,0
anambra,2.006403e+03,1.003219e-06,0
bauchi,2.006403e+03,1.076239e+01,1
bayelsa,2.006403e+03,2.969499e+00,0
benue,2.006403e+03,5.465808e+00,0
borno,2.006403e+03,2.178883e+01,1
crossriver,2.006403e+03,1.003700e-06,0
delta,2.006403e+03,3.879700e+00,0
ebonyi,2.006403e+03,1.473066e+00,0
edo,2.006403e+03,1.003342e-06,0
ekiti,2.006403e+03,1.004458e-06,0
enugu,2.006403e+03,1.473066e+00,0
federalcapitalterritory,2.006403e+03,5.175281e+00,0
gombe,2.006403e+03,5.969234e+00,0
imo,2.006403e+03,1.000541e-06,0
jigawa,2.006403e+03,4.519109e+01,1
kaduna,2.006403e+03,6.145357e+02,1
kano,2.006403e+03,6.973449e+02,1
katsina,2.006403e+03,3.659057e+01,1
kebbi,2.006403e+03,6.728468e+00,0
kogi,2.006403e+03,5.548666e+00,0
