abia,2.005902e+03,1.107651e-02,0
adamawa,2.005902e+03,2.767241e-02,0
akwaibom,2.005902e+03,7.110338e-09,0
anambra,2.005902e+03,7.109945e-09,0
bauchi,2.005902e+03,5.667093e-01,0
bayelsa,2.005902e+03,6.435084e-02,0
benue,2.005902e+03,3.931959e-02,0
borno,2.005902e+03,3.459554e-01,0
crossriver,2.005902e+03,7.106070e-09,0
delta,2.005902e+03,6.423335e-02,0
ebonyi,2.005902e+03,1.959887e-02,0
edo,2.005902e+03,7.106039e-09,0
ekiti,2.005902e+03,7.107712e-09,0
enugu,2.005902e+03,2.027018e-02,0
federalcapitalterritory,2.005902e+03,8.161073e-02,0
gombe,2.005902e+03,1.380374e-01,0
imo,2.005902e+03,7.097201e-09,0
jigawa,2.005902e+03,5.241298e-01,0
kaduna,2.005902e+03,1.140864e+01,0
kano,2.005902e+03,3.272434e+01,1
katsina,2.005902e+03,7.554559e-01,0
kebbi,2.005902e+03,1.966801e-01,0
kogi,2.005902e+03,3.973704e-02,0
kwara,2.005902e+03,8.186196e-02,0
lagos,2.005902e+03,1.063154e-01,0
nassarawa,2.005902e+03,8.968073e-02,0
niger,2.005902e+03,1.795644e-01,0
ogun,2.005902e+03,1.013903e-01,0
ondo,2.005902e+03,1.109467e-02,0
osun,2.005902e+03,1.487744e-02,0
oyo,2.005902e+03,1.110585e-01,0
plateau,2.005902e+03,1.261438e-01,0
rivers,2.005902e+03,7.105370e-09,0
sokoto,2.005902e+03,2.018096e-01,0
taraba,2.005902e+03,1.965448e-02,0
yobe,2.005902e+03,2.296610e-01,0
zamfara,2.005902e+03,3.841026e-01,0
abia,2.006403e+03,1.624334e-01,0
adamawa,2.006403e+03,3.044757e-01,0
akwaibom,2.006403e+03,1.432774e-07,0
anambra,2.006403e+03,1.432694e-07,0
bauchi,2.006403e+03,4.977436e+00,1
bayelsa,2.006403e+03,5.791706e-01,0
benue,2.006403e+03,3.884470e-01,0
borno,2.006403e+03,2.760680e+00,0
crossriver,2.006403e+03,1.431914e-07,0
delta,2.006403e+03,6.713665e-01,0
ebonyi,2.006403e+03,2.361739e-01,0
edo,2.006403e+03,1.431907e-07,0
ekiti,2.006403e+03,1.432244e-07,0
enugu,2.006403e+03,2.423839e-01,0
federalcapitalterritory,2.006403e+03,6.871325e-01,0
gombe,2.006403e+03,1.194877e+00,0
imo,2.006403e+03,1.430127e-07,0
jigawa,2.006403e+03,4.210873e+00,1
kaduna,2.006403e+03,3.600603e+02,1
kano,2.006403e+03,3.978218e+02,1
katsina,2.006403e+03,6.750574e+00,1
kebbi,2.006403e+03,1.709908e+00,0
kogi,2.006403e+03,3.907643e-01,0
kwara,2.006403e+03,6.982928e-01,0
lagos,2.006403e+03,9.742237e-01,0
nassarawa,2.006403e+03,7.452836e-01,0
niger,2.006403e+03,1.602378e+00,0
ogun,2.006403e+03,8.358989e-01,0
ondo,2.006403e+03,1.626994e-01,0
osun,2.006403e+03,2.037672e-01,0
oyo,2.006403e+03,1.117203e+00,0
plateau,2.006403e+03,1.113349e+00,0
rivers,2.006403e+03,1.431773e-07,0
sokoto,2.006403e+03,1.748565e+00,0
taraba,2.006403e+03,2.511504e-01,0
yobe,2.006403e+03,1.942463e+00,0
zamfara,2.006403e+03,3.246305e+00,0
abia,2.006904e+03,1.674753e-02,0
adamawa,2.006904e+03,3.920886e-02,0
akwaibom,2.006904e+03,1.099057e-08,0
anambra,2.006904e+03,1.098996e-08,0
bauchi,2.006904e+03,6.046536e+00,1
bayelsa,2.006904e+03,5.216989e-02,0
benue,2.006904e+03,4.717826e-02,0
borno,2.006904e+03,3.029508e-01,0
crossriver,2.006904e+03,1.098397e-08,0
delta,2.006904e+03,6.265913e-02,0
ebonyi,2.006904e+03,2.888523e-02,0
edo,2.006904e+03,1.098392e-08,0
ekiti,2.006904e+03,1.098651e-08,0
enugu,2.006904e+03,2.402138e-02,0
federalcapitalterritory,2.006904e+03,7.088098e-02,0
gombe,2.006904e+03,1.357715e-01,0
imo,2.006904e+03,1.097026e-08,0
jigawa,2.006904e+03,1.704043e+00,0
kaduna,2.006904e+03,1.174780e+01,1
kano,2.006904e+03,1.637274e+01,1
katsina,2.006904e+03,1.631964e+01,1
kebbi,2.006904e+03,3.430136e+00,0
kogi,2.006904e+03,5.771699e-02,0
kwara,2.006904e+03,8.173097e-02,0
lagos,2.006904e+03,9.130199e-02,0
nassarawa,2.006904e+03,8.154869e-02,0
niger,2.006904e+03,1.660590e-01,0
ogun,2.006904e+03,8.970909e-02,0
ondo,2.006904e+03,1.678423e-02,0
osun,2.006904e+03,2.282283e-02,0
oyo,2.006904e+03,1.137304e-01,0
plateau,2.006904e+03,1.155236e-01,0
rivers,2.006904e+03,1.098289e-08,0
sokoto,2.006904e+03,2.235083e-01,0
taraba,2.006904e+03,3.081186e-02,0
yobe,2.006904e+03,2.195150e-01,0
zamfara,2.006904e+03,4.283107e+00,0
abia,2.007403e+03,2.338019e-02,0
adamawa,2.007403e+03,5.802009e-02,0
akwaibom,2.007403e+03,1.724817e-08,0
anambra,2.007403e+03,1.724721e-08,0
bauchi,2.007403e+03,8.322531e+00,1
bayelsa,2.007403e+03,1.117337e-01,0
benue,2.007403e+03,7.408170e-02,0
borno,2.007403e+03,6.584536e-01,1
crossriver,2.007403e+03,1.723781e-08,0
delta,2.007403e+03,1.165271e-01,0
ebonyi,2.007403e+03,4.146857e-02,0
edo,2.007403e+03,1.723774e-08,0
ekiti,2.007403e+03,1.724180e-08,0
enugu,2.007403e+03,3.875855e-02,0
federalcapitalterritory,2.007403e+03,1.472109e-01,0
gombe,2.007403e+03,2.558055e-01,0
imo,2.007403e+03,1.721630e-08,0
jigawa,2.007403e+03,1.043093e+01,1
kaduna,2.007403e+03,9.456822e+00,1
kano,2.007403e+03,5.287173e+01,1
katsina,2.007403e+03,6.208677e+00,1
kebbi,2.007403e+03,3.565099e-01,1
kogi,2.007403e+03,8.735461e-02,0
kwara,2.007403e+03,1.592911e-01,0
lagos,2.007403e+03,1.853800e-01,0
nassarawa,2.007403e+03,1.654939e-01,0
niger,2.007403e+03,3.257034e-01,0
ogun,2.007403e+03,1.934538e-01,0
ondo,2.007403e+03,2.341870e-02,0
