abia,2.005902e+03,2.162929e-02,0
adamawa,2.005902e+03,1.655320e-01,0
akwaibom,2.005902e+03,1.121190e-07,0
anambra,2.005902e+03,1.120858e-07,0
bauchi,2.005902e+03,4.395672e+00,0
bayelsa,2.005902e+03,1.213302e-01,0
benue,2.005902e+03,3.777010e-01,0
borno,2.005902e+03,2.093513e+00,0
crossriver,2.005902e+03,1.120296e-07,0
delta,2.005902e+03,1.834944e-01,0
ebonyi,2.005902e+03,4.373646e-02,0
edo,2.005902e+03,1.120744e-07,0
ekiti,2.005902e+03,1.121074e-07,0
enugu,2.005902e+03,4.466465e-02,0
federalcapitalterritory,2.005902e+03,3.883738e-01,0
gombe,2.005902e+03,7.366267e-01,0
imo,2.005902e+03,1.120358e-07,0
jigawa,2.005902e+03,4.491515e+00,0
kaduna,2.005902e+03,3.405054e+00,0
kano,2.005902e+03,2.170379e+01,0
katsina,2.005902e+03,6.466169e+00,0
kebbi,2.005902e+03,1.999677e+00,0
kogi,2.005902e+03,4.093636e-01,0
kwara,2.005902e+03,2.524149e-01,0
lagos,2.005902e+03,4.274625e-01,0
nassarawa,2.005902e+03,4.072466e-01,0
niger,2.005902e+03,7.938112e-01,0
ogun,2.005902e+03,3.452674e-01,0
ondo,2.005902e+03,2.162320e-02,0
osun,2.005902e+03,4.300338e-02,0
oyo,2.005902e+03,3.765597e-01,0
plateau,2.005902e+03,5.739608e-01,0
rivers,2.005902e+03,1.121151e-07,0
sokoto,2.005902e+03,1.573875e+00,0
taraba,2.005902e+03,1.851140e-01,0
yobe,2.005902e+03,1.693737e+00,0
zamfara,2.005902e+03,2.960319e+00,0
abia,2.006403e+03,3.020639e-01,0
adamawa,2.006403e+03,1.947831e+00,0
akwaibom,2.006403e+03,1.567518e-06,0
anambra,2.006403e+03,1.567053e-06,0
bauchi,2.006403e+03,4.657168e+01,1
bayelsa,2.006403e+03,1.684552e+00,0
benue,2.006403e+03,3.958456e+00,0
borno,2.006403e+03,2.272828e+01,1
crossriver,2.006403e+03,1.566267e-06,0
delta,2.006403e+03,2.472244e+00,0
ebonyi,2.006403e+03,5.913281e-01,0
edo,2.006403e+03,1.566894e-06,0
ekiti,2.006403e+03,1.567355e-06,0
enugu,2.006403e+03,6.148117e-01,0
federalcapitalterritory,2.006403e+03,4.536553e+00,0
gombe,2.006403e+03,8.467220e+00,0
imo,2.006403e+03,1.566355e-06,0
jigawa,2.006403e+03,4.499397e+01,1
kaduna,2.006403e+03,1.225842e+02,1
kano,2.006403e+03,3.310198e+02,1
katsina,2.006403e+03,6.731059e+01,1
kebbi,2.006403e+03,1.968887e+01,0
kogi,2.006403e+03,4.209957e+00,0
kwara,2.006403e+03,3.164751e+00,0
lagos,2.006403e+03,5.348440e+00,0
nassarawa,2.006403e+03,4.764102e+00,0
niger,2.006403e+03,9.632955e+00,0
ogun,2.006403e+03,4.233372e+00,0
ondo,2.006403e+03,3.022792e-01,0
osun,2.006403e+03,5.878698e-01,0
oyo,2.006403e+03,5.003171e+00,0
plateau,2.006403e+03,6.882572e+00,0
rivers,2.006403e+03,1.567463e-06,0
sokoto,2.006403e+03,1.656014e+01,0
taraba,2.006403e+03,2.107166e+00,0
yobe,2.006403e+03,1.793243e+01,0
zamfara,2.006403e+03,3.099937e+01,1
abia,2.006904e+03,2.544963e-02,0
adamawa,2.006904e+03,1.888167e-01,0
akwaibom,2.006904e+03,1.318595e-07,0
anambra,2.006904e+03,1.318204e-07,0
bauchi,2.006904e+03,5.647715e+00,1
bayelsa,2.006904e+03,1.287810e-01,0
benue,2.006904e+03,4.099935e-01,0
borno,2.006904e+03,2.089217e+00,0
crossriver,2.006904e+03,1.317543e-07,0
delta,2.006904e+03,1.950446e-01,0
ebonyi,2.006904e+03,5.224231e-02,0
edo,2.006904e+03,1.318070e-07,0
ekiti,2.006904e+03,1.318458e-07,0
enugu,2.006904e+03,5.020619e-02,0
federalcapitalterritory,2.006904e+03,3.965665e-01,0
gombe,2.006904e+03,7.845546e-01,0
imo,2.006904e+03,1.317616e-07,0
jigawa,2.006904e+03,4.726953e+00,1
kaduna,2.006904e+03,4.304621e+00,1
kano,2.006904e+03,2.094469e+01,1
katsina,2.006904e+03,1.274125e+01,1
kebbi,2.006904e+03,2.766186e+00,0
kogi,2.006904e+03,4.714373e-01,0
kwara,2.006904e+03,2.753978e-01,0
lagos,2.006904e+03,4.385642e-01,0
nassarawa,2.006904e+03,4.201600e-01,0
niger,2.006904e+03,8.318475e-01,0
ogun,2.006904e+03,3.609798e-01,0
ondo,2.006904e+03,2.546225e-02,0
osun,2.006904e+03,5.055612e-02,0
oyo,2.006904e+03,4.235674e-01,0
plateau,2.006904e+03,5.981344e-01,0
rivers,2.006904e+03,1.318549e-07,0
sokoto,2.006904e+03,1.693424e+00,0
taraba,2.006904e+03,2.155699e-01,0
yobe,2.006904e+03,1.739265e+00,0
zamfara,2.006904e+03,3.688536e+00,0
abia,2.007403e+03,4.855319e-02,0
adamawa,2.007403e+03,3.509368e-01,0
akwaibom,2.007403e+03,2.515111e-07,0
anambra,2.007403e+03,2.514365e-07,0
bauchi,2.007403e+03,1.118715e+01,1
bayelsa,2.007403e+03,2.469979e-01,0
benue,2.007403e+03,7.538939e-01,0
borno,2.007403e+03,4.253269e+00,1
crossriver,2.007403e+03,2.513103e-07,0
delta,2.007403e+03,3.895315e-01,0
ebonyi,2.007403e+03,9.598321e-02,0
edo,2.007403e+03,2.514110e-07,0
ekiti,2.007403e+03,2.514850e-07,0
enugu,2.007403e+03,9.667050e-02,0
federalcapitalterritory,2.007403e+03,7.701405e-01,0
gombe,2.007403e+03,1.456631e+00,0
imo,2.007403e+03,2.513244e-07,0
jigawa,2.007403e+03,1.374229e+01,1
kaduna,2.007403e+03,5.600914e+00,1
kano,2.007403e+03,4.162107e+01,1
katsina,2.007403e+03,1.297736e+01,1
kebbi,2.007403e+03,3.829833e+00,1
kogi,2.007403e+03,8.614766e-01,0
kwara,2.007403e+03,5.292431e-01,0
lagos,2.007403e+03,8.472807e-01,0
nassarawa,2.007403e+03,8.216468e-01,0
niger,2.007403e+03,1.586554e+00,0
ogun,2.007403e+03,7.211392e-01,0
ondo,2.007403e+03,4.857178e-02,0
osun,2.007403e+03,9.577912e-02,0
oyo,2.007403e+03,7.399121e-01,0
plateau,2.007403e+03,1.122296e+00,0
rivers,2.007403e+03,2.515023e-07,0
sokoto,2.007403e+03,3.184266e+00,1
taraba,2.007403e+03,3.880016e-01,0
yobe,2.007403e+03,3.358206e+00,1
zamfara,2.007403e+03,1.089341e+01,1
abia,2.007904e+03,2.634209e-02,0
adamawa,2.007904e+03,1.837754e-01,0
akwaibom,2.007904e+03,1.356518e-07,0
anambra,2.007904e+03,1.356116e-07,0
bauchi,2.007904e+03,7.107115e+00,1
bayelsa,2.007904e+03,1.137317e-01,0
benue,2.007904e+03,3.918030e-01,0
borno,2.007904e+03,1.757087e+00,1
crossriver,2.007904e+03,1.355436e-07,0
delta,2.007904e+03,1.700086e-01,0
ebonyi,2.007904e+03,5.228451e-02,0
edo,2.007904e+03,1.355979e-07,0
ekiti,2.007904e+03,1.356378e-07,0
enugu,2.007904e+03,4.932975e-02,0
federalcapitalterritory,2.007904e+03,3.438678e-01,0
gombe,2.007904e+03,6.982492e-01,0
imo,2.007904e+03,1.355512e-07,0
jigawa,2.007904e+03,4.126162e+00,1
kaduna,2.007904e+03,2.202380e+00,1
kano,2.007904e+03,1.572442e+01,1
katsina,2.007904e+03,1.496141e+01,1
kebbi,2.007904e+03,1.853941e+00,1
kogi,2.007904e+03,4.531095e-01,0
kwara,2.007904e+03,2.446184e-01,0
lagos,2.007904e+03,3.975463e-01,0
nassarawa,2.007904e+03,3.629365e-01,0
niger,2.007904e+03,9.652767e-01,0
ogun,2.007904e+03,3.102714e-01,0
ondo,2.007904e+03,2.637580e-02,0
osun,2.007904e+03,5.232853e-02,0
oyo,2.007904e+03,3.598381e-01,0
plateau,2.007904e+03,4.937503e-01,0
rivers,2.007904e+03,1.356471e-07,0
sokoto,2.007904e+03,1.784773e+00,1
taraba,2.007904e+03,2.247344e-01,0
yobe,2.007904e+03,1.710667e+00,0
zamfara,2.007904e+03,1.058189e+01,1
abia,2.008405e+03,3.419728e-02,0
adamawa,2.008405e+03,2.783963e-01,0
akwaibom,2.008405e+03,1.749282e-07,0
anambra,2.008405e+03,1.748763e-07,0
bauchi,2.008405e+03,5.608744e+00,0
bayelsa,2.008405e+03,1.558688e-01,0
benue,2.008405e+03,2.411152e+00,0
borno,2.008405e+03,5.526296e+00,0
crossriver,2.008405e+03,1.747886e-07,0
delta,2.008405e+03,2.690541e-01,0
ebonyi,2.008405e+03,6.477575e-02,0
edo,2.008405e+03,1.748586e-07,0
ekiti,2.008405e+03,1.749101e-07,0
enugu,2.008405e+03,7.110490e-02,0
federalcapitalterritory,2.008405e+03,5.194218e-01,0
gombe,2.008405e+03,9.878366e-01,0
imo,2.008405e+03,1.747984e-07,0
jigawa,2.008405e+03,1.134542e+01,0
kaduna,2.008405e+03,2.771423e+00,0
kano,2.008405e+03,2.383603e+01,0
katsina,2.008405e+03,9.198265e+00,0
kebbi,2.008405e+03,2.653801e+00,0
kogi,2.008405e+03,7.263549e-01,0
kwara,2.008405e+03,3.457179e-01,0
lagos,2.008405e+03,5.461353e-01,0
nassarawa,2.008405e+03,5.609611e-01,0
niger,2.008405e+03,9.841933e-01,0
ogun,2.008405e+03,4.886855e-01,0
ondo,2.008405e+03,3.421933e-02,0
osun,2.008405e+03,6.884701e-02,0
oyo,2.008405e+03,4.713096e-01,0
plateau,2.008405e+03,7.317990e-01,0
rivers,2.008405e+03,1.749221e-07,0
sokoto,2.008405e+03,2.147904e+00,0
taraba,2.008405e+03,3.095411e-01,0
yobe,2.008405e+03,3.841214e+00,0
zamfara,2.008405e+03,4.932486e+00,0
abia,2.008903e+03,3.862609e-02,0
adamawa,2.008903e+03,2.833128e-01,0
akwaibom,2.008903e+03,2.006115e-07,0
anambra,2.008903e+03,2.005521e-07,0
bauchi,2.008903e+03,6.733293e+00,1
bayelsa,2.008903e+03,1.853135e-01,0
benue,2.008903e+03,5.540312e-01,0
borno,2.008903e+03,2.924850e+00,1
crossriver,2.008903e+03,2.004514e-07,0
delta,2.008903e+03,2.669132e-01,0
ebonyi,2.008903e+03,7.938973e-02,0
edo,2.008903e+03,2.005317e-07,0
ekiti,2.008903e+03,2.005907e-07,0
enugu,2.008903e+03,7.433576e-02,0
federalcapitalterritory,2.008903e+03,5.825770e-01,0
gombe,2.008903e+03,1.164393e+00,0
imo,2.008903e+03,2.004627e-07,0
jigawa,2.008903e+03,6.834679e+00,1
kaduna,2.008903e+03,5.158597e+00,1
kano,2.008903e+03,2.853755e+01,1
katsina,2.008903e+03,2.577641e+01,1
kebbi,2.008903e+03,3.034102e+00,1
kogi,2.008903e+03,6.474755e-01,0
kwara,2.008903e+03,4.012199e-01,0
lagos,2.008903e+03,6.353568e-01,0
nassarawa,2.008903e+03,6.046320e-01,0
niger,2.008903e+03,1.615025e+00,0
ogun,2.008903e+03,5.277887e-01,0
ondo,2.008903e+03,3.865033e-02,0
osun,2.008903e+03,7.606472e-02,0
oyo,2.008903e+03,6.346098e-01,0
plateau,2.008903e+03,8.658276e-01,0
rivers,2.008903e+03,2.006046e-07,0
sokoto,2.008903e+03,2.532164e+00,1
taraba,2.008903e+03,3.087659e-01,0
yobe,2.008903e+03,2.455763e+00,1
zamfara,2.008903e+03,9.291946e+00,1
abia,2.009404e+03,1.363762e-01,0
adamawa,2.009404e+03,1.283416e+00,0
akwaibom,2.009404e+03,7.045135e-07,0
anambra,2.009404e+03,7.043048e-07,0
bauchi,2.009404e+03,2.280954e+01,1
bayelsa,2.009404e+03,6.724652e-01,0
benue,2.009404e+03,1.920939e+00,0
borno,2.009404e+03,1.566598e+01,1
crossriver,2.009404e+03,7.039513e-07,0
delta,2.009404e+03,1.043700e+00,0
ebonyi,2.009404e+03,2.652633e-01,0
edo,2.009404e+03,7.042332e-07,0
ekiti,2.009404e+03,7.044405e-07,0
enugu,2.009404e+03,2.729217e-01,0
federalcapitalterritory,2.009404e+03,2.052570e+00,0
gombe,2.009404e+03,3.846050e+00,0
imo,2.009404e+03,7.039907e-07,0
jigawa,2.009404e+03,3.334540e+01,1
kaduna,2.009404e+03,2.070048e+01,1
kano,2.009404e+03,1.206005e+02,1
katsina,2.009404e+03,4.313421e+01,1
kebbi,2.009404e+03,1.526719e+01,1
kogi,2.009404e+03,2.162532e+00,0
kwara,2.009404e+03,1.409463e+00,0
lagos,2.009404e+03,2.239834e+00,0
nassarawa,2.009404e+03,2.564288e+00,0
niger,2.009404e+03,9.181586e+00,0
ogun,2.009404e+03,1.934900e+00,0
ondo,2.009404e+03,1.364678e-01,0
osun,2.009404e+03,2.691164e-01,0
oyo,2.009404e+03,2.016877e+00,0
plateau,2.009404e+03,3.187540e+00,0
rivers,2.009404e+03,7.044890e-07,0
sokoto,2.009404e+03,8.460025e+00,0
taraba,2.009404e+03,1.061161e+00,0
yobe,2.009404e+03,1.179513e+01,0
zamfara,2.009404e+03,2.956466e+01,1
abia,2.009902e+03,3.119927e-02,0
