33
66
35
64
73
39
43
41
48
51
50
50
50
50
69
72
71
71
79
83
38
38
148
72
16
32
40
55
56
59
81
13
24
41
29
32
32
48
30
58
60
31
30
34
118
32
44
139
143
146
175
31
30
31
33
34
39
29
32
188
185
206
68
192
12
21
33
26
33
44
53
54
56
26
67
90
11
0
0
0
38
33
36
45
10
0
28
19
44
72
80
70
69
69
70
73
89
55
56
75
86
69
95
19
16
65
96
10
13
20
57
74
1
65
64
37
4
1
7
54
70
56
61
116
129
129
129
121
12
62
69
70
74
77
78
65
70
80
82
111
111
67
38
122
51
58
48
61
54
99
113
104
34
10
10
7
2
20
21
2
16
0
0
5
10
14
28
12
91
81
127
129
73
0
1
11
11
0
256
273
273
74
7
7
30
6
11
30
30
116
116
44
107
110
11
31
39
106
154
5
12
41
16
18
86
86
87
106
29
0
83
194
1
29
29
29
31
97
60
13
15
29
29
33
165
14
20
10
23
20
32
88
114
19
22
21
41
24
1
2
27
21
20
30
22
108
21
56
88
89
27
22
22
32
102
22
22
10
21
92
25
40
81
77
14
2
75
79
60
2
108
67
15
0
56
58
61
40
131
0
145
13
3
109
116
127
109
130
66
122
102
113
62
114
115
115
119
128
3
86
83
83
92
96
94
95
63
121
14
5
79
19
97
99
148
0
109
58
2
140
141
13
57
108
156
57
104
157
160
219
22
1
57
158
105
68
108
113
135
56
119
2
2
0
1
0
0
0
0
1
9
0
2
20
19
100
10
17
18
18
53
54
16
18
2
10
10
19
0
4
5
11
120
6
31
34
39
3
0
2
10
145
0
1
2
1
0
0
0
0
0
0
0
0
2
0
1
0
1
19
0
10
1
0
1
0
0
1
20
58
0
26
27
30
0
3
117
3
11
11
12
1
2
20
30
29
1
77
34
46
78
199
73
29
67
69
97
131
21
101
102
101
109
117
131
15
20
21
22
23
27
28
29
58
254
100
31
25
25
58
12
29
19
30
31
4
10
125
125
233
2
3
11
87
1
0
0
1
97
4
1
0
20
20
45
70
13
108
38
36
40
42
62
101
74
79
80
80
106
112
115
118
30
32
86
26
28
25
31
36
23
40
107
105
17
71
78
29
58
103
58
50
111
23
72
33
57
75
91
51
63
64
62
74
79
83
88
94
31
238
30
60
231
89
69
0
1
18
55
84
13
1
38
1
0
1
0
8
53
20
40
71
46
45
46
47
54
57
59
70
70
80
51
49
34
40
44
51
51
79
34
1
26
55
17
30
30
31
42
58
58
63
12
132
226
41
8
0
0
30
5
0
40
48
1
0
1
2
11
17
1
2
0
58
1
3
49
49
48
3
11
15
24
10
23
21
21
52
61
11
61
197
42
0
10
0
2
11
2
0
2
2
11
0
5
7
77
13
13
141
78
96
7
2
1
23
3
11
10
1
7
1
20
0
1
11
12
13
14
14
0
49
27
32
60
2
12
0
11
19
17
24
45
25
2
20
14
29
36
5
21
19
4
49
54
55
56
55
59
38
38
50
41
49
52
53
53
54
50
58
69
1
70
0
68
6
2
5
15
1
83
83
0
82
21
10
0
25
9
1
1
1
1
25
8
0
0
0
16
3
19
14
14
40
11
30
31
31
49
221
72
2
18
118
128
42
13
2
12
11
40
13
98
86
40
66
77
23
9
10
16
12
14
28
31
3
12
20
16
9
13
22
22
29
12
8
10
16
0
9
0
0
4
3
12
12
21
1
