61259,43459,72297,85906,82836,55782,59183,44343,33709,13281,0,41464,34529,20195,88012,81405,71446,135201,93719,102490,121744,72859,43545,105994,108737,56244,93289,86112,105617,117464,69179,83864,41439,77505,103917,80969,109690,93324,87271,112900,141856,65483,58658,129882,275772,227090,297066,252026,281604,284375,241580,213337,247705,313959,277925,315491,343939,371435,379335,368538,371434,381398,406949,372320,293542,366522,365177,320524,212936,166661,131280,343050,272700,366056,337245,366251,276300,301066,381697,308312,358605,315315,257652,283260,335629,293056,199601,229597,250838,229747,207350,161783,146891,247470,281563,179143,231522,117798,123370,215903,102279,175519,152422,122188,140533,125831,155212,139349,151956,153949,176122,125111,267034,196445,313623,249532,220626,205839,200756,262696,215809,228027,270435,214092,235841,281227,196588,219435,295761,246817,172504,248318,187583,172194,291754,294002,156645,167204,182244,138345,201380,204710,171482,185884,137377,170484,154962,204099,358470,340028,369835,334680,368122
57066,63856,74488,88097,85027,57973,79580,64741,58017,28170,41464,0,36721,37476,108409,114348,91843,154350,126662,142709,154687,105802,76488,138937,129134,89187,126232,119055,126014,150407,64288,64855,36548,72614,99468,76078,104799,74315,82380,108009,136965,46474,53767,124991,270881,222199,292175,247135,276713,279484,236689,208446,242814,309068,273034,310600,339048,366544,374444,363647,366543,376507,402058,367429,288651,361631,360286,315633,208045,161770,126389,338159,267809,361165,332354,361360,271408,296175,376806,341255,353714,310424,290595,316203,330738,288165,225290,224706,245947,255436,202459,156892,142000,242579,276672,174252,264465,150742,156313,248847,135222,208462,185366,155131,173476,158774,188155,172292,184899,186892,209065,158055,299978,229389,346566,282475,253570,238782,233699,295640,248752,260970,303378,247035,268784,314170,229531,252378,328705,279761,205448,281262,220526,205137,324698,326945,177043,187601,202641,158743,234324,237653,204425,218828,170320,190881,187905,237042,391413,372971,402779,367624,401066
21585,42584,53165,66773,63703,36649,44899,17491,38466,21235,34529,36721,0,49500,87092,104007,70525,157803,116321,121391,135268,95460,66147,119518,107817,78846,115891,99636,104697,140065,98484,113169,70744,106810,126519,110274,138995,122629,116576,142205,171162,94788,87963,159187,305077,256395,326371,281331,310909,313680,270885,242642,277010,343264,307230,344796,373244,400740,413712,402914,405811,415775,441325,401625,322847,395827,394482,349829,242241,195966,160585,372355,302005,395361,366550,400627,305605,330371,416073,321836,392982,349691,271176,296784,364934,322361,213125,258902,280143,243271,236655,191088,176196,276775,310868,208448,245046,131323,136894,229428,115803,189043,165946,135712,154057,148433,168736,152873,165480,167473,189646,138636,280558,209969,327147,263056,234151,219363,214280,276221,229333,241551,283959,227616,249365,294751,210112,232959,309286,260342,186029,261843,201107,185718,305278,307526,155725,166284,181323,137425,214904,218234,185006,199409,173696,169564,168486,217623,371994,353552,383360,348205,381647
76230,58429,87268,100876,97806,70752,74153,59314,48680,28252,20195,37476,49500,0,102983,96376,86416,139046,108690,117461,136714,42060,22703,120964,123708,71214,108260,101082,120588,132434,48984,63669,21244,57310,84164,60774,89495,73129,67076,92705,121662,45288,38464,109687,255577,206895,276871,231831,261409,264180,221385,193142,227510,293764,257730,295296,323744,351240,359140,348343,351239,361203,386754,352125,273347,346327,344982,300329,192741,146467,111085,322855,252505,345861,317050,346056,256105,280871,361502,324915,338410,295120,272623,298230,315434,272861,209986,209402,230643,240132,187155,141588,126696,227275,261368,158948,246492,132769,138341,230874,117249,190489,167393,137159,155503,140802,170182,154320,166926,168919,191093,140082,282005,211416,328593,264502,235597,220810,215726,277667,230779,242997,285405,229063,250811,296197,211558,234405,310732,261788,187475,263289,202553,187165,306725,308972,171616,182174,197214,153316,216351,219680,186453,200855,152347,185455,169933,219070,375073,356631,386439,351284,384726
83880,44553,139017,152625,149555,122501,76805,69646,70004,81843,88012,108409,87092,102983,0,76633,21626,110975,55162,38576,73975,68087,68358,58226,48443,26593,79412,38343,34509,93238,151967,166652,124227,160293,99146,163757,192478,176112,113410,153269,188836,148271,141446,212670,259621,210939,280915,235875,265453,268224,225429,197186,231554,297808,261774,299340,327788,355284,352419,341622,344518,354482,380033,356169,365450,350371,349026,304373,259916,213641,178260,326899,389610,349905,321094,339335,260148,284915,354781,260543,331690,288399,209884,235492,346287,276905,151833,213446,234687,181979,191199,158133,143946,231319,265412,175493,183753,70030,75602,168135,54511,127751,104654,74420,92765,101606,107444,91581,104187,106181,128354,77343,219266,148677,265855,201763,172858,158071,152987,214928,168041,180259,222667,166324,188072,233458,148820,171666,247993,199049,124736,200550,139815,124426,243986,246233,85538,96096,111136,67238,153612,156942,123714,138116,89608,99377,107194,156331,310701,292260,322067,286912,320354
108738,90937,155932,169540,166470,139416,106661,91822,65487,86166,81405,114348,104007,96376,76633,0,94003,73486,32004,96287,88561,31193,44658,72811,120820,50041,31574,52929,117700,55748,104003,160044,117620,97791,55235,98018,129997,169505,69499,107072,144925,141664,100896,150189,234633,185951,255927,210887,240465,243236,200441,172198,206565,272820,236786,274352,302800,330296,338196,327399,330295,340259,365810,331180,340462,325383,324038,279385,216005,169730,134349,301911,275768,324917,296106,325112,235160,259927,340558,275062,317466,274176,224402,250010,294490,251917,146937,188458,209699,177083,166210,120644,106457,206331,240423,138004,198272,76409,90120,182721,69029,142269,119173,89005,107283,64116,122029,86685,99292,120699,123458,91929,233785,163263,280373,216282,187377,172589,167573,229447,182559,194777,237185,180842,202591,247977,163338,186185,262512,213568,139255,215069,154333,138945,258505,260752,113944,140298,155338,142862,168198,171527,138299,152702,104194,174401,121779,170916,325220,306778,336586,301431,334873
67313,27987,122450,136058,132988,105934,60238,53079,53437,65276,71446,91843,70525,86416,21626,94003,0,128324,72511,55925,91324,85436,81063,75574,42351,43941,96760,55692,39230,110587,135400,150085,107660,143726,116494,147190,175911,159545,130759,170617,208078,131704,124880,196103,276970,228287,298264,253224,282802,285573,242777,214535,248902,315156,279123,316688,345136,372633,369768,358971,361867,371831,397382,373517,382799,367720,366375,321722,279158,232883,197501,344247,406959,367254,338442,356684,277497,302263,372130,277892,349038,305748,227232,252840,363636,294253,169182,230795,252036,199327,208547,175482,161295,248668,282760,192842,201102,87379,92950,173548,71859,145099,122003,91769,110113,118954,124792,108930,121536,123529,145703,94692,236615,166026,283203,219112,190207,175419,170336,232277,185389,197607,240015,183672,205421,250807,166168,189015,265342,216398,142085,217899,157163,141775,261335,263582,90259,100817,115857,71959,159025,162355,133858,143529,108230,104098,119287,161744,328050,309608,339416,304261,337703
162533,151252,209727,223336,220266,193212,160457,145618,119283,139961,135201,154350,157803,139046,110975,73486,128324,0,64794,130608,112370,84989,98454,96621,155141,102474,41912,76738,152021,22415,109945,180543,125084,103732,104471,100489,135938,190004,83914,46341,147396,162163,106837,156130,165195,116513,186489,141449,171027,173798,131003,102760,137127,203381,167348,204913,233361,260858,268758,257960,260857,270821,296371,261742,271024,255945,254600,209947,218476,172201,136820,232472,295184,255479,226667,255673,165722,190488,271119,234533,248028,204737,193825,219433,225051,182478,119604,119020,140261,149750,96772,51205,37018,136893,170985,68566,176811,63695,69178,206530,92839,166079,142982,112815,131093,51402,145838,73971,71703,144509,71116,115738,257594,187072,304183,240091,211186,196399,191382,253256,206369,218587,260995,204652,226400,271786,187148,209994,286321,237377,163064,238878,178143,162754,264354,284561,137753,164107,179147,166672,192007,195336,162109,176511,128003,198211,145589,194726,284691,266249,296057,260902,294344
121052,95438,168246,181854,178784,151730,118975,104136,77801,98480,93719,126662,116321,108690,55162,32004,72511,64794,0,74795,56557,43507,56972,40807,99328,46661,33231,20925,96207,47057,116317,172358,129934,110105,67549,110332,142311,181819,81813,107088,157239,153978,113210,162503,225942,177259,247236,202196,231774,234545,191749,163507,197874,264128,228095,265660,294108,321605,334934,324137,327033,336997,362548,322489,331771,316692,315347,270694,228319,182044,146663,293219,355931,316226,287414,321850,226469,251235,337296,243058,314204,270914,192399,218007,285798,243225,134348,179767,201008,164493,157519,111952,97765,197640,231732,129313,166268,52545,58117,150717,37026,110265,87169,57002,75280,55425,90025,74096,86702,88696,110869,59925,201781,131259,248370,184278,155373,140586,135569,197443,150555,162774,205182,148839,170587,215973,131334,154181,230508,181564,107251,183065,122330,106941,226501,228748,81940,108294,123334,110858,136194,139523,106296,120698,72190,142398,89775,138913,293216,274774,304582,269427,302869
118179,78852,173316,186924,183854,156800,111104,103945,76649,116142,102490,142709,121391,117461,38576,96287,55925,130608,74795,0,93608,87720,87991,77858,59773,46225,99044,57976,31932,112870,166424,181109,138684,174750,118778,178213,206935,190569,133043,172901,208468,162728,155903,227127,279254,230571,300548,255508,285086,287857,245061,216819,251186,317440,281407,318972,347420,374917,372052,361254,364151,374115,399666,375801,385082,370004,368659,324006,279548,233273,197892,346531,409243,369538,340726,358968,279781,304547,374414,280176,351322,308032,229516,255124,365920,296537,171465,233079,254320,201611,210831,177766,163579,250952,285044,195126,203386,89663,95234,166250,74143,147383,124287,94052,112397,121238,127076,111213,123820,125813,147986,96976,238899,168310,285487,221396,192491,177703,172620,234561,187673,199891,242299,185956,207705,253091,168452,191299,267626,218682,144369,220183,159447,144058,263619,265866,82960,93519,108559,64660,151727,155056,126560,136231,100931,96799,111989,154446,330334,311892,341700,306545,339987
139999,114252,187192,200801,197731,170677,146504,123083,96748,126504,121744,154687,135268,136714,73975,88561,91324,112370,56557,93608,0,100064,107240,21351,118569,65474,80807,37472,83285,94633,185673,200358,157933,166662,124106,166889,198868,209818,138370,154664,213796,181977,175152,219060,261016,212334,282310,237270,266848,269619,226824,198581,232949,299203,263169,300735,329183,356679,353815,343017,345913,355878,381428,357564,366845,351766,350421,305768,284876,238601,203220,328294,391006,351300,322489,340730,261544,286310,356176,261938,333085,289794,211279,236887,347682,278300,153228,214841,236082,183374,192594,159528,145341,232714,266807,176888,185149,71425,76997,90384,55906,116944,106049,58769,94160,103001,71490,92976,105583,89111,129749,51364,161525,112723,267250,144022,115117,100330,117034,157187,110300,122518,224062,155518,130332,234853,150215,173062,249388,200444,126131,201945,141210,125821,245381,247628,27344,53698,68738,56263,75861,79190,50694,60365,17594,87802,26148,78580,312096,293655,323462,288307,321749
100191,82391,147385,160994,157923,130870,98115,83275,56940,77619,72859,105802,95460,42060,68087,31193,85436,84989,43507,87720,100064,0,21790,84283,112274,41494,43045,64400,109153,67220,85376,116626,64039,79164,36607,79391,111370,126086,50871,88444,126297,98245,81258,131562,246105,197422,267399,222359,251937,254708,211912,183670,218037,284291,248258,285823,314271,341768,349668,338870,341766,351731,377281,342652,351933,336855,335510,290857,197377,151102,115721,313382,257140,336389,307577,336583,246632,271398,352029,286534,328938,285647,235874,261482,305961,263388,158409,199930,221171,188555,177682,132115,117928,217803,251895,149475,209744,87880,101592,194192,80501,153741,130644,100477,118755,75588,133501,98157,110763,132171,134930,103400,245256,174734,291845,227754,198848,184061,179044,240919,194031,206249,248657,192314,214063,259449,174810,197657,273983,225039,150727,226540,165805,150416,269976,272224,125415,151769,166809,141882,179669,182999,149771,164173,115665,174021,133251,182388,336692,318250,348057,312902,346344
70877,53077,118071,131680,128610,101556,68801,53961,27626,48305,43545,76488,66147,22703,68358,44658,81063,98454,56972,87991,107240,21790,0,91516,118345,41766,56542,71633,115224,80716,72455,97301,44715,80781,49491,84244,112965,106761,63756,101328,145132,78920,61934,133157,259601,210919,280895,235855,265433,268204,225409,197166,231533,297788,261754,299319,327768,355264,363164,352366,355263,365227,390777,356148,296817,350351,349006,304353,216212,169937,134556,326878,275975,349885,321074,350080,260128,284894,365526,293833,342434,299144,243174,268782,319457,276885,185123,213426,234667,215268,191178,145612,131425,231299,265391,162972,217043,103320,108892,201425,87801,161040,137944,107710,126055,89084,140733,124871,137477,139471,161644,110633,252556,181967,299145,235053,206148,191361,186277,248218,201330,213549,255957,199614,221362,266748,182109,204956,281283,232339,158026,233840,173105,157716,277276,279523,132648,159002,174042,147953,186902,190231,157004,171406,122898,180092,140484,189621,343991,325549,355357,320202,353644
124249,98502,171443,185051,181981,154927,130754,107333,80998,110755,105994,138937,119518,120964,58226,72811,75574,96621,40807,77858,21351,84283,91516,0,102391,49725,65057,21723,99271,78883,169923,184608,142183,150912,108356,151139,183119,194068,122620,138914,198046,166227,159402,203310,245267,196584,266561,221521,251099,253870,211074,182832,217199,283453,247420,284985,313433,340930,338065,327267,330163,340128,365678,341814,351095,336016,334672,290019,269126,222851,187470,312544,375256,335551,306739,324980,245794,270560,340426,246189,317335,274044,195529,221137,331932,262550,137478,199091,220332,167624,176844,143779,129592,216965,251057,161139,169399,55675,61247,109773,40156,113396,90299,57799,78410,87251,90823,77226,89833,91826,113999,60722,204911,132056,251500,187409,158503,143716,136367,200574,153686,165904,208312,151969,173718,219104,134465,157312,233639,184695,110382,186196,125460,110071,229631,231879,46733,73087,88127,75652,95250,98579,70083,79754,36983,107191,45537,97969,296347,277905,307712,272557,306000
104605,65278,159742,173350,170280,143226,97530,90371,90729,102568,108737,129134,107817,123708,48443,120820,42351,155141,99328,59773,118569,112274,118345,102391,0,70758,123577,82509,43053,137403,172692,187377,144952,181018,143311,184482,213203,196837,157576,197434,245369,168996,162171,233395,303787,255104,325081,280041,309619,312390,269594,241352,275719,341973,305940,343505,371953,399450,396585,385787,388684,398648,424199,400334,409616,394537,393192,348539,316449,270174,234793,371064,433776,394071,365259,383501,304314,329080,398947,304709,375855,332565,254049,279657,390453,321070,195999,257612,278853,226144,235364,202299,188112,275485,309577,219659,227919,114196,119767,177371,98676,171916,148820,118586,136930,145771,151609,135747,148353,150346,172519,121509,263432,192843,310020,245929,217024,202236,197153,259094,212206,224424,266832,210489,232238,277624,192985,215832,292159,243215,168902,244716,183980,168592,288152,290399,94082,104640,119680,75782,162848,166178,137681,147352,112053,107921,123110,165567,354867,336425,366233,331078,364520
83576,65776,130770,144379,141309,114255,81500,66661,40326,61005,56244,89187,78846,71214,26593,50041,43941,102474,46661,46225,65474,41494,41766,49725,70758,0,61925,29868,67659,84762,120199,134883,92459,128525,72553,131988,160709,144344,86817,124390,162243,116503,109678,180901,251146,202463,272440,227400,256978,259749,216953,188711,223078,289332,253299,290864,319312,346809,343944,333146,336042,346007,371557,347693,356974,341895,340551,295898,233323,187048,151667,318423,293086,341430,312618,330859,251673,276439,346305,252068,323214,279923,201408,227016,337811,268429,143357,204970,226211,173503,182723,149657,135471,222844,256936,167018,175278,61554,67126,159659,46035,119275,96178,65944,84289,93130,98968,83105,95712,97705,119878,68867,210790,140201,257379,193288,164382,149595,144512,206453,159565,171783,214191,157848,179597,224983,140344,163191,239518,190574,116261,192074,131339,115950,235510,237758,90882,117237,132276,100387,145136,148466,115238,129640,81133,132526,98718,147855,302226,283784,313591,278436,311878
120622,102821,167816,181424,178354,151300,118545,103706,77371,98050,93289,126232,115891,108260,79412,31574,96760,41912,33231,99044,80807,43045,56542,65057,123577,61925,0,45175,120457,24174,115887,171928,129504,109675,67119,109902,141881,181389,81383,84205,156809,153548,112780,162073,203059,154377,224353,179313,208891,211662,168867,140624,174992,241246,205212,242778,271226,298722,306622,295825,298721,308685,334236,299607,308888,293809,292464,247811,227889,181614,146233,270337,333048,293343,264532,293538,203586,228353,308984,267308,285892,242602,216648,242256,262916,220343,115364,156884,178125,145509,134637,89070,74883,174757,208850,106430,190518,44835,50319,174966,61275,134515,111419,81251,99529,32542,114275,55112,67718,112945,91885,84174,226031,155508,272619,208528,179623,164835,159819,221693,174805,187023,229431,173088,194837,240223,155584,178431,254758,205814,131501,207315,146579,131190,250751,252998,106189,132544,147583,135108,160443,163773,130545,144947,96440,166647,114025,163162,317466,299024,328832,293677,327119
104366,78620,151560,165169,162099,135045,110871,87451,61116,90872,86112,119055,99636,101082,38343,52929,55692,76738,20925,57976,37472,64400,71633,21723,82509,29868,45175,0,79389,59001,150041,164725,122301,131030,88474,131257,163236,174186,102738,119032,178164,146345,139520,183428,225384,176702,246678,201638,231216,233987,191192,162949,197316,263571,227537,265103,293551,321047,318182,307385,310281,320245,345796,321931,331213,316134,314789,270136,249244,202969,167588,292662,355373,315668,286857,305098,225911,250678,320544,226306,297452,254162,175647,201255,312050,242668,117596,179209,200450,147741,156962,123896,109709,197082,231175,141256,149516,35793,41365,129792,20274,93514,70417,36077,58528,67368,69100,57344,69950,71944,94117,39000,185029,110334,231618,167526,138621,123834,114644,180691,133803,146022,188430,132087,153835,199221,114582,137429,213756,164812,90499,166313,105578,90189,209749,211996,62855,89209,104249,91774,115269,118598,85371,99773,53105,123313,68851,117988,276464,258022,287830,252675,286117
101485,62158,156621,170230,167160,140106,94410,87251,87609,99448,105617,126014,104697,120588,34509,117700,39230,152021,96207,31932,83285,109153,115224,99271,43053,67659,120457,79389,0,134283,169572,184256,141832,177898,140191,181361,210082,193717,154456,194314,242249,165876,159051,230274,300667,251984,321961,276921,306499,309270,266474,238232,272599,338853,302820,340385,368833,396330,393465,382667,385563,395528,421078,397214,406495,391416,390072,345419,313329,267054,231673,367944,430656,390951,362139,380380,301194,325960,395826,301589,372735,329444,250929,276537,387332,317950,192878,254492,275732,223024,232244,199179,184992,272365,306457,216539,224799,111076,116647,142087,95556,168796,145699,115465,133810,142651,133168,132626,145233,147226,169399,113042,223203,174401,306900,205700,176795,162008,178711,218865,171977,184196,263712,207369,192009,274504,189865,212712,289039,240095,165782,241596,180860,165471,285031,287279,58798,69356,84396,40498,127564,130894,102397,112068,76769,72637,87826,130283,351747,333305,363113,327957,361400
144796,133514,191990,205599,202528,175475,142720,127880,101545,122224,117464,150407,140065,132434,93238,55748,110587,22415,47057,112870,94633,67220,80716,78883,137403,84762,24174,59001,134283,0,128312,198911,143452,122100,91293,118857,154306,208371,102281,64709,165764,180530,125205,174498,183563,134880,204857,159817,189395,192166,149370,121128,155495,221749,185716,223281,251729,279226,287126,276328,279224,289189,314739,280110,289391,274312,272968,228315,236844,190569,155187,250840,313552,273847,245035,274041,184090,208856,289487,252901,266396,223105,230474,256082,243419,200846,111896,137388,158629,142042,115140,69573,55386,155261,189353,86933,204344,41368,46852,188793,75101,148341,125245,95077,113355,29075,128101,51644,64251,126771,88417,98001,239857,169335,286445,222354,193449,178661,173645,235519,188631,200849,243257,186914,208663,254049,169410,192257,268584,219640,145327,221141,160405,145017,264577,266824,120016,146370,161410,148934,174270,177599,144371,158774,110266,180473,127851,176988,303059,284617,314424,279269,312711
