8634
12229
27852
21297
29108
9218
36164
5249
31599
57404
67189
28478
21115
36781
39974
36352
31270
29336
12443
32680
15912
11076
22094
16909
15921
25041
10195
16320
699584
284987
77352
40170
35322
30366
19592
16613
4669
29301
33655
193593
22536
5664
53936
13057
36494
19876
47822
29548
31958
22226
79744
34936
25555
210876
18670
9588
14062
24384
12708
22831
13974
54603
14549
34155
37946
17514
15041
48720
32968
7943
11422
71346
14386
8592
8653
4885
18452
14979
81528
88965
73565
26512
7628
79258
76304
9707
104878
24903
15730
13710
26130
24775
38467
22103
8452
40497
38352
31966
32854
44155
37489
9529
12459
49679
29317
42040
4604
15272
213665
20418
37781
7459
14244
14591
11590
14039
28221
23775
25490
64219
31030
16922
21130
56430
6070
60184
25188
21582
34985
23832
8807
35899
17274
22621
19823
24945
12353
48283
9188
23476
2924
43859
23922
31894
19897
20524
28838
31760
11096
7888
5353
18096
98579
